units,name_plt,lat,lon,value,date,year,month,my_date,mean,size
MMBtu,Homer City Generating Station,40.512825,-79.196107,10003050,2009-10-01,2009,10,2009.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8128255,2009-09-01,2009,9,2009.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10963560,2009-08-01,2009,8,2009.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11171144,2009-07-01,2009,7,2009.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9885831,2009-06-01,2009,6,2009.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9981181,2009-05-01,2009,5,2009.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10835912,2009-04-01,2009,4,2009.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8017312,2009-03-01,2009,3,2009.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7730493,2009-02-01,2009,2,2009.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11038631,2009-01-01,2009,1,2009,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8664604,2008-12-01,2008,12,2008.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7823263,2008-11-01,2008,11,2008.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9257856,2008-10-01,2008,10,2008.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10708496,2008-09-01,2008,9,2008.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11765233,2008-08-01,2008,8,2008.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10797345,2008-07-01,2008,7,2008.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8238116,2008-06-01,2008,6,2008.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6829647,2008-05-01,2008,5,2008.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7475538,2008-04-01,2008,4,2008.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9745569,2008-03-01,2008,3,2008.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9995230,2008-02-01,2008,2,2008.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11815853,2008-01-01,2008,1,2008,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12555390,2007-12-01,2007,12,2007.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10285687,2007-11-01,2007,11,2007.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11126203,2007-10-01,2007,10,2007.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11668004,2007-09-01,2007,9,2007.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12711563,2007-08-01,2007,8,2007.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12790355,2007-07-01,2007,7,2007.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12220780,2007-06-01,2007,6,2007.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10460701,2007-05-01,2007,5,2007.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8322853,2007-04-01,2007,4,2007.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9804820,2007-03-01,2007,3,2007.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11063695,2007-02-01,2007,2,2007.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11585172,2007-01-01,2007,1,2007,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10469220,2006-12-01,2006,12,2006.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11129329,2006-11-01,2006,11,2006.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10556165,2006-10-01,2006,10,2006.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11926487,2006-09-01,2006,9,2006.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11195099,2006-08-01,2006,8,2006.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13003585,2006-07-01,2006,7,2006.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11376495,2006-06-01,2006,6,2006.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10403304,2006-05-01,2006,5,2006.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6653600,2006-04-01,2006,4,2006.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7221050,2006-03-01,2006,3,2006.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6447836,2006-02-01,2006,2,2006.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11219430,2006-01-01,2006,1,2006,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11828541.88,2005-12-01,2005,12,2005.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8449553.02,2005-11-01,2005,11,2005.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9078312.47,2005-10-01,2005,10,2005.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13032311.43,2005-09-01,2005,9,2005.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13704937.08,2005-08-01,2005,8,2005.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13335650.95,2005-07-01,2005,7,2005.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11258224.73,2005-06-01,2005,6,2005.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8526036.32,2005-05-01,2005,5,2005.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10704518.87,2005-04-01,2005,4,2005.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12286642.69,2005-03-01,2005,3,2005.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11001708.8,2005-02-01,2005,2,2005.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11381113.61,2005-01-01,2005,1,2005,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11682570,2004-12-01,2004,12,2004.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10831430,2004-11-01,2004,11,2004.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10751553,2004-10-01,2004,10,2004.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9897808,2004-09-01,2004,9,2004.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13339860,2004-08-01,2004,8,2004.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12556401,2004-07-01,2004,7,2004.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12515087,2004-06-01,2004,6,2004.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11658953,2004-05-01,2004,5,2004.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9119615,2004-04-01,2004,4,2004.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8377355,2004-03-01,2004,3,2004.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8538953,2004-02-01,2004,2,2004.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12686065,2004-01-01,2004,1,2004,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12907452,2003-12-01,2003,12,2003.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11779676,2003-11-01,2003,11,2003.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11453030,2003-10-01,2003,10,2003.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13296257,2003-09-01,2003,9,2003.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13339942,2003-08-01,2003,8,2003.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,13412076,2003-07-01,2003,7,2003.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11559393,2003-06-01,2003,6,2003.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9196792,2003-05-01,2003,5,2003.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8845297,2003-04-01,2003,4,2003.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11908398,2003-03-01,2003,3,2003.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11384006,2003-02-01,2003,2,2003.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12396078,2003-01-01,2003,1,2003,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12412764,2002-12-01,2002,12,2002.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11992761,2002-11-01,2002,11,2002.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12011396,2002-10-01,2002,10,2002.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11539657,2002-09-01,2002,9,2002.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11861716,2002-08-01,2002,8,2002.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11209056,2002-07-01,2002,7,2002.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5072586,2002-06-01,2002,6,2002.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5879475,2002-05-01,2002,5,2002.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11407301,2002-04-01,2002,4,2002.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8382768,2002-03-01,2002,3,2002.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7605739,2002-02-01,2002,2,2002.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10404480,2002-01-01,2002,1,2002,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9885475,2001-12-01,2001,12,2001.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11081325,2001-11-01,2001,11,2001.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12513800,2001-10-01,2001,10,2001.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8854525,2001-09-01,2001,9,2001.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12777700,2001-08-01,2001,8,2001.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12566200,2001-07-01,2001,7,2001.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10355625,2001-06-01,2001,6,2001.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7882525,2001-05-01,2001,5,2001.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8013375,2001-04-01,2001,4,2001.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9958900,2001-03-01,2001,3,2001.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11202500,2001-02-01,2001,2,2001.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12440075,2001-01-01,2001,1,2001,8686103.499364406,lg
MMBtu,Seward,40.40625,-79.03366,3099490,2020-08-01,2020,8,2020.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2586889,2020-07-01,2020,7,2020.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1051529,2020-06-01,2020,6,2020.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,966240,2020-05-01,2020,5,2020.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1542262,2020-04-01,2020,4,2020.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1359037,2020-03-01,2020,3,2020.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2046474,2020-02-01,2020,2,2020.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2130294,2020-01-01,2020,1,2020,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2103434,2019-12-01,2019,12,2019.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1943216,2019-11-01,2019,11,2019.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1945040,2019-10-01,2019,10,2019.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1945040,2019-09-01,2019,9,2019.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1945040,2019-08-01,2019,8,2019.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,311280,2019-07-01,2019,7,2019.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2528578,2019-06-01,2019,6,2019.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1444401,2019-05-01,2019,5,2019.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1867134,2019-04-01,2019,4,2019.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3151000,2019-03-01,2019,3,2019.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2498414,2019-02-01,2019,2,2019.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2894854,2019-01-01,2019,1,2019,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2630544,2018-12-01,2018,12,2018.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3316159,2018-11-01,2018,11,2018.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2477708,2018-10-01,2018,10,2018.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2442785,2018-09-01,2018,9,2018.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2896765,2018-08-01,2018,8,2018.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3034425,2018-07-01,2018,7,2018.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2305117,2018-06-01,2018,6,2018.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,81,2018-05-01,2018,5,2018.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,613920,2018-04-01,2018,4,2018.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2834204,2018-03-01,2018,3,2018.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2278744,2018-02-01,2018,2,2018.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3559028,2018-01-01,2018,1,2018,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3233821,2017-12-01,2017,12,2017.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1054119,2017-11-01,2017,11,2017.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1895913,2017-10-01,2017,10,2017.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2674160,2017-09-01,2017,9,2017.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2567707,2017-08-01,2017,8,2017.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2309418,2017-07-01,2017,7,2017.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2239973,2017-06-01,2017,6,2017.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1612001,2017-05-01,2017,5,2017.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,713316,2017-04-01,2017,4,2017.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3077601,2017-03-01,2017,3,2017.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2735459,2017-02-01,2017,2,2017.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3291643,2017-01-01,2017,1,2017,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3306964,2016-12-01,2016,12,2016.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1129381,2016-11-01,2016,11,2016.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,649593,2016-10-01,2016,10,2016.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2603762,2016-09-01,2016,9,2016.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3453057,2016-08-01,2016,8,2016.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3620529,2016-07-01,2016,7,2016.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2883345,2016-06-01,2016,6,2016.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2417606,2016-05-01,2016,5,2016.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,948134,2016-04-01,2016,4,2016.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2662502,2016-03-01,2016,3,2016.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2798522,2016-02-01,2016,2,2016.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3245760,2016-01-01,2016,1,2016,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1190379,2015-12-01,2015,12,2015.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1505490,2015-11-01,2015,11,2015.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1888,2015-10-01,2015,10,2015.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2294922,2015-09-01,2015,9,2015.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2559864,2015-08-01,2015,8,2015.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2680213,2015-07-01,2015,7,2015.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2308984,2015-06-01,2015,6,2015.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,755570,2015-05-01,2015,5,2015.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,755570,2015-04-01,2015,4,2015.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,6468,2015-03-01,2015,3,2015.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2847914,2015-02-01,2015,2,2015.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2643950,2015-01-01,2015,1,2015,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2011944,2014-12-01,2014,12,2014.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2126608,2014-11-01,2014,11,2014.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,4154,2014-10-01,2014,10,2014.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2961796,2014-09-01,2014,9,2014.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2834418,2014-08-01,2014,8,2014.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3000740,2014-07-01,2014,7,2014.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2928829,2014-06-01,2014,6,2014.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1962027,2014-05-01,2014,5,2014.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2476092,2014-04-01,2014,4,2014.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3314709,2014-03-01,2014,3,2014.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2979755,2014-02-01,2014,2,2014.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3752529,2014-01-01,2014,1,2014,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3248636,2013-12-01,2013,12,2013.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3248636,2013-11-01,2013,11,2013.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3248636,2013-10-01,2013,10,2013.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3248636,2013-09-01,2013,9,2013.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1200811,2013-08-01,2013,8,2013.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3073023,2013-07-01,2013,7,2013.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2169877,2013-06-01,2013,6,2013.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2816792,2013-05-01,2013,5,2013.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,418705,2013-04-01,2013,4,2013.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3689569,2013-03-01,2013,3,2013.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1827295,2013-02-01,2013,2,2013.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2227346,2013-01-01,2013,1,2013,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,675596,2012-12-01,2012,12,2012.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2828120,2012-11-01,2012,11,2012.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,490541,2012-10-01,2012,10,2012.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1257597,2012-09-01,2012,9,2012.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2110372,2012-08-01,2012,8,2012.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2863507,2012-07-01,2012,7,2012.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1666498,2012-06-01,2012,6,2012.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1995460,2012-05-01,2012,5,2012.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,533010,2012-04-01,2012,4,2012.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1244490,2012-03-01,2012,3,2012.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1607943,2012-02-01,2012,2,2012.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3121015,2012-01-01,2012,1,2012,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1827021,2011-12-01,2011,12,2011.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2923039,2011-11-01,2011,11,2011.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2841029,2011-10-01,2011,10,2011.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3712743,2011-09-01,2011,9,2011.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3502885,2011-08-01,2011,8,2011.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3717070,2011-07-01,2011,7,2011.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3296895,2011-06-01,2011,6,2011.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,756600,2011-05-01,2011,5,2011.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2357046,2011-04-01,2011,4,2011.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3217932,2011-03-01,2011,3,2011.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2869021,2011-02-01,2011,2,2011.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3400541,2011-01-01,2011,1,2011,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3717314,2010-12-01,2010,12,2010.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3544141,2010-11-01,2010,11,2010.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3411760,2010-10-01,2010,10,2010.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3711321,2010-09-01,2010,9,2010.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3775398,2010-08-01,2010,8,2010.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3604485,2010-07-01,2010,7,2010.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3499660,2010-06-01,2010,6,2010.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3860803,2010-05-01,2010,5,2010.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3532542,2010-04-01,2010,4,2010.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3086506,2010-03-01,2010,3,2010.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,752389,2010-02-01,2010,2,2010.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3491486,2010-01-01,2010,1,2010,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3669456,2009-12-01,2009,12,2009.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3431573,2009-11-01,2009,11,2009.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,4032692,2009-10-01,2009,10,2009.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3623881,2009-09-01,2009,9,2009.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3389862,2009-08-01,2009,8,2009.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3830577,2009-07-01,2009,7,2009.5,2228961.2096170215,md
